Order_ID,Customer_ID,Order_Date,Product_ID,Product_Category,Product_Name,Unit_Price,Quantity,Discount,Payment_Method,Shipping_Method,Shipping_Cost,Order_Status,Customer_Age,Customer_Gender,Region,Customer_Rating,Ship_Date,City,Total_Amount
ORD1204,CUST8310,2023-05-08,PROD089,服飾,產品25,326.99,16.0,0.15,,次日達,14.64,已完成,18.0,女,北部,4.0,2023-05-15,基隆,4447.06
ORD1205,CUST7645,2023-05-04,PROD005,服飾,,,1.0,0.05,行動支付,快遞,9.62,已退貨,73.0,男,,5.0,2023-05-08,彰化,466.64
ORD1206,CUST5813,2023-06-29,PROD015,家居,產品41,,3.0,0.21,PayPal,快遞,13.21,已退貨,23.0,未指定,中部,4.0,2023-07-07,台中,1828.6
ORD1207,CUST7659,2025-01-30,PROD004,美妝,產品7,684.88,18.0,0.09,行動支付,次日達,41.74,已取消,73.0,未指定,南部,1.0,2025-02-07,台南,11218.33
ORD1208,CUST8894,2023-08-03,,電子產品,產品41,448.67,9.0,,貨到付款,快遞,31.95,,,男,南部,,2023-08-08,高雄,3714.99
ORD1209,CUST7692,2023-07-29,PROD044,美妝,產品36,277.26,6.0,0.07,信用卡,快遞,20.29,處理中,28.0,女,南部,3.0,2023-08-02,台南,1547.11
ORD1210,CUST1906,,PROD086,,,997.14,1.0,0.26,,標準,48.58,已取消,20.0,未指定,南部,4.0,2025-04-04,台南,737.88
ORD1211,CUST2055,2023-12-23,PROD058,美妝,產品19,429.05,10.0,,貨到付款,,23.24,已完成,,,南部,2.0,2024-01-01,台南,
ORD1212,CUST3226,2023-04-20,PROD026,家居,產品22,454.13,6.0,0.19,行動支付,標準,48.49,已完成,45.0,未指定,南部,4.0,2023-04-29,高雄,2207.07
ORD1213,,2023-04-23,PROD100,服飾,產品50,167.81,12.0,0.14,行動支付,次日達,9.83,已取消,64.0,女,東部,2.0,2023-04-24,花蓮,1731.8
ORD1214,CUST2166,2023-05-11,,美妝,產品16,795.84,4.0,0.2,貨到付款,次日達,45.23,已取消,60.0,,北部,1.0,2023-05-15,基隆,2546.69
ORD1215,CUST6764,2023-02-20,PROD070,服飾,產品43,695.21,13.0,0.18,行動支付,快遞,0.69,已取消,73.0,女,南部,3.0,2023-03-01,,7410.94
ORD1216,CUST4563,2023-12-22,PROD037,美妝,產品11,224.67,17.0,0.12,PayPal,快遞,27.27,已退貨,22.0,未指定,北部,5.0,2023-12-29,台北,
ORD1217,CUST6472,2024-02-19,PROD081,家居,,86.97,8.0,0.11,行動支付,次日達,21.15,,77.0,未指定,南部,5.0,2024-02-24,台南,619.23
ORD1218,CUST6182,2023-09-07,PROD070,電子產品,產品30,682.1,20.0,0.11,行動支付,標準,26.25,已取消,43.0,未指定,東部,3.0,2023-09-08,台東,12141.38
ORD1219,CUST3326,2023-04-29,PROD020,家居,產品42,656.24,3.0,0.18,貨到付款,次日達,27.67,處理中,33.0,,東部,1.0,,台東,
ORD1220,CUST2137,2023-09-20,PROD052,,,276.89,12.0,0.19,貨到付款,標準,19.45,已完成,,未指定,北部,1.0,2023-09-30,基隆,2691.37
ORD1221,,2023-08-18,PROD029,家居,產品6,951.11,7.0,0.14,行動支付,,49.91,已取消,48.0,男,中部,,2023-08-19,台中,5725.68
ORD1222,CUST1316,2024-01-15,PROD041,,產品39,155.3,12.0,0.29,行動支付,標準,48.83,已退貨,45.0,男,中部,1.0,2024-01-25,彰化,1323.16
ORD1223,CUST2137,2024-02-09,PROD072,美妝,產品45,435.17,2.0,0.03,行動支付,快遞,48.09,已完成,24.0,,南部,4.0,2024-02-11,高雄,
ORD1224,CUST2672,2024-09-16,PROD057,服飾,產品26,943.9,14.0,0.1,PayPal,快遞,48.95,處理中,55.0,,,2.0,2024-09-18,台北,11893.14
ORD1225,CUST5753,2025-02-24,PROD091,服飾,產品10,422.63,,0.13,行動支付,標準,39.65,已退貨,26.0,女,北部,,2025-03-04,,1838.44
ORD1226,CUST9576,,PROD092,,產品10,640.33,9.0,0.01,貨到付款,快遞,49.43,已退貨,56.0,男,中部,2.0,2024-08-02,台中,5705.34
ORD1227,CUST2985,2024-04-21,PROD012,家居,產品43,400.61,11.0,0.11,行動支付,標準,44.62,,52.0,男,東部,2.0,2024-04-25,台東,3921.97
ORD1228,CUST4169,2025-02-13,PROD006,家居,產品2,277.84,5.0,0.08,信用卡,次日達,,已完成,60.0,男,南部,2.0,,高雄,1278.06
ORD1229,CUST6274,2024-06-27,PROD077,服飾,產品42,984.06,3.0,0.15,信用卡,標準,39.24,已完成,44.0,女,北部,2.0,2024-07-03,新竹,2509.35
ORD1230,CUST1291,2023-07-27,PROD030,服飾,產品27,412.29,17.0,0.1,PayPal,快遞,45.6,處理中,29.0,男,東部,5.0,2023-07-30,花蓮,6308.04
ORD1231,CUST7025,2025-02-02,,電子產品,產品10,894.63,2.0,0.22,行動支付,標準,35.63,已退貨,70.0,,東部,1.0,2025-02-04,台東,1395.62
ORD1232,CUST3127,2023-07-14,PROD072,電子產品,產品23,233.8,1.0,0.15,行動支付,標準,,已取消,42.0,未指定,中部,3.0,2023-07-22,彰化,198.73
ORD1233,CUST8433,2023-05-03,PROD063,美妝,產品8,217.04,7.0,0.04,信用卡,快遞,3.29,處理中,60.0,未指定,中部,3.0,2023-05-05,彰化,1458.51
ORD1234,CUST8238,2023-04-09,PROD018,美妝,產品27,35.98,14.0,0.23,信用卡,次日達,40.48,已退貨,46.0,女,北部,2.0,2023-04-16,台北,
ORD1235,CUST5908,2023-09-28,PROD036,服飾,產品19,653.41,5.0,0.03,行動支付,標準,,已取消,48.0,女,中部,3.0,2023-10-02,台中,3169.04
ORD1236,CUST6588,2023-06-12,PROD097,美妝,產品14,371.68,19.0,0.25,信用卡,標準,18.12,已取消,75.0,男,南部,4.0,2023-06-21,高雄,5296.44
ORD1237,,2024-03-30,,家居,產品32,865.04,11.0,0.28,信用卡,次日達,,已取消,79.0,男,中部,3.0,2024-04-07,彰化,6851.12
ORD1238,CUST2970,2025-01-17,,美妝,產品30,,2.0,0.1,PayPal,次日達,16.33,已取消,51.0,女,東部,,2025-01-21,花蓮,856.51
ORD1239,CUST4007,,PROD059,,產品19,968.35,8.0,0.28,行動支付,標準,29.13,已完成,50.0,未指定,南部,3.0,,台南,5577.7
ORD1240,CUST3627,2023-07-18,PROD008,家居,產品12,,9.0,0.24,貨到付款,次日達,15.85,已完成,44.0,男,南部,1.0,2023-07-23,台南,1296.86
ORD1241,CUST4041,2023-09-21,,,產品23,869.28,3.0,0.28,信用卡,次日達,,已完成,73.0,女,南部,2.0,2023-09-22,,1877.64
ORD1242,CUST7189,2024-06-05,PROD066,服飾,產品7,777.71,2.0,0.2,,快遞,48.34,已取消,73.0,女,東部,5.0,2024-06-13,花蓮,1244.34
ORD1243,CUST3009,2024-07-23,PROD062,電子產品,產品40,772.07,7.0,0.07,信用卡,,33.54,已取消,19.0,男,,1.0,2024-07-30,彰化,
ORD1244,CUST8537,2023-07-14,PROD034,美妝,產品35,,5.0,0.27,PayPal,次日達,,已完成,31.0,,中部,3.0,2023-07-19,台中,
ORD1245,CUST6910,2024-10-26,PROD006,家居,產品24,762.22,,0.06,貨到付款,標準,46.79,處理中,30.0,男,南部,5.0,2024-11-03,高雄,3582.43
ORD1246,CUST6313,2024-10-07,PROD024,美妝,產品12,,20.0,,,標準,,已退貨,41.0,男,北部,1.0,2024-10-12,台北,11808.09
ORD1247,CUST4663,2024-05-21,PROD056,電子產品,產品40,135.59,13.0,,,快遞,6.42,已完成,22.0,女,中部,4.0,2024-05-25,台中,
ORD1248,CUST4479,,PROD003,服飾,產品30,37.36,20.0,0.09,貨到付款,次日達,24.95,已退貨,51.0,女,中部,1.0,2023-03-15,台中,
ORD1249,CUST5853,2023-07-15,PROD077,,,921.24,6.0,0.15,行動支付,標準,,已取消,72.0,男,北部,5.0,2023-07-23,台北,4698.32
ORD1250,CUST3672,2023-02-01,PROD021,電子產品,產品43,,20.0,0.21,貨到付款,標準,41.91,已完成,40.0,未指定,東部,4.0,2023-02-10,花蓮,9773.41
ORD1251,CUST3163,2023-09-24,PROD016,美妝,產品34,,18.0,,貨到付款,標準,46.82,已取消,,男,中部,3.0,2023-09-26,,10336.25
ORD1252,CUST1783,2023-12-17,PROD058,,產品32,484.11,2.0,0.03,PayPal,,15.87,已退貨,47.0,,東部,2.0,,台東,939.17
ORD1253,CUST2727,2024-10-21,PROD088,服飾,產品11,121.72,6.0,0.29,,次日達,7.78,已取消,,未指定,北部,3.0,2024-10-24,台北,518.53
ORD1254,CUST5892,2023-12-25,PROD067,電子產品,產品31,129.56,9.0,0.28,,快遞,3.69,處理中,60.0,未指定,東部,2.0,2023-12-27,花蓮,839.55
ORD1255,,2024-09-10,PROD071,家居,產品25,687.14,3.0,0.02,PayPal,標準,36.92,已退貨,33.0,男,南部,2.0,2024-09-16,,2020.19
ORD1256,CUST3631,2023-01-21,,服飾,產品38,433.15,1.0,0.11,信用卡,標準,39.76,已退貨,,男,北部,5.0,2023-01-22,新竹,385.5
ORD1257,CUST7255,2023-09-07,PROD094,服飾,產品2,204.52,1.0,0.24,,標準,20.47,已完成,67.0,未指定,中部,,,彰化,155.44
ORD1258,CUST4894,2024-03-08,PROD036,美妝,產品5,494.14,19.0,0.18,PayPal,次日達,19.8,已完成,69.0,未指定,南部,4.0,2024-03-15,,7698.7
ORD1259,CUST5239,,PROD006,電子產品,產品6,68.89,5.0,0.23,,快遞,47.71,已取消,57.0,女,北部,1.0,2023-11-17,台北,
ORD1260,CUST7650,2025-03-11,PROD079,電子產品,產品44,584.06,13.0,0.22,PayPal,標準,45.83,已完成,51.0,未指定,北部,3.0,2025-03-19,基隆,
ORD1261,CUST8407,2023-02-11,PROD011,,,272.65,19.0,0.15,PayPal,次日達,11.66,,66.0,女,中部,5.0,2023-02-21,台中,4403.3
ORD1262,CUST2865,2023-09-10,PROD046,美妝,產品7,798.57,12.0,0.01,貨到付款,次日達,,已完成,28.0,男,北部,3.0,2023-09-15,新竹,9487.01
ORD1263,CUST8254,2025-02-23,PROD067,,產品41,313.81,16.0,0.18,貨到付款,次日達,,已完成,31.0,未指定,北部,1.0,2025-03-02,基隆,4117.19
ORD1264,,2023-10-29,PROD098,,產品34,457.94,19.0,0.01,PayPal,次日達,7.71,,65.0,未指定,東部,1.0,,台東,8613.85
ORD1265,CUST4145,2024-07-15,PROD069,電子產品,產品7,16.56,3.0,0.18,行動支付,次日達,17.84,已取消,64.0,,中部,,2024-07-22,,
ORD1266,CUST7285,2023-08-18,PROD003,電子產品,產品40,77.08,12.0,0.24,PayPal,次日達,,已退貨,32.0,,南部,,2023-08-24,,702.97
ORD1267,CUST9520,2023-11-03,PROD051,美妝,產品43,,5.0,0.18,PayPal,標準,14.76,已完成,52.0,未指定,東部,,,花蓮,1621.67
ORD1268,CUST2486,2024-04-12,PROD049,家居,產品32,482.54,,0.3,PayPal,標準,30.77,已取消,,女,中部,1.0,2024-04-21,彰化,675.56
ORD1269,CUST5414,2023-04-26,PROD054,家居,,602.02,7.0,0.14,行動支付,標準,18.76,已取消,,女,中部,4.0,2023-04-29,台中,3624.16
ORD1270,CUST1365,2023-06-11,,,產品16,295.2,13.0,0.22,PayPal,快遞,19.7,已完成,46.0,男,北部,,2023-06-14,基隆,2993.33
ORD1271,CUST5401,2024-05-01,,美妝,產品22,696.51,15.0,0.2,信用卡,快遞,,處理中,61.0,,東部,,2024-05-09,台東,8358.12
ORD1272,CUST5073,2024-05-09,,服飾,產品6,,3.0,0.3,行動支付,標準,,處理中,71.0,女,中部,,2024-05-13,台中,1807.72
ORD1273,CUST2453,2024-03-31,PROD093,服飾,產品16,780.95,20.0,0.21,信用卡,快遞,36.94,,39.0,男,北部,5.0,2024-04-09,台北,12339.01
ORD1274,CUST3421,2024-06-08,PROD054,服飾,產品1,44.42,,0.05,PayPal,次日達,20.09,處理中,40.0,女,北部,3.0,2024-06-14,,
ORD1275,CUST7504,2024-03-08,PROD018,美妝,,483.1,8.0,0.29,貨到付款,標準,24.02,處理中,41.0,男,中部,2.0,2024-03-10,,
ORD1276,CUST5227,2023-03-25,PROD060,服飾,產品9,109.41,1.0,0.2,信用卡,次日達,48.71,已取消,52.0,,南部,1.0,2023-03-29,高雄,87.53
ORD1277,CUST6275,2023-05-12,PROD008,服飾,產品4,245.83,8.0,,PayPal,次日達,17.22,處理中,68.0,未指定,,1.0,2023-05-13,高雄,1927.31
ORD1278,CUST9422,2023-02-04,,美妝,產品44,986.73,18.0,0.2,行動支付,次日達,32.41,處理中,27.0,,南部,3.0,2023-02-10,台南,14208.91
ORD1279,CUST7460,2024-11-06,PROD008,電子產品,產品22,146.78,20.0,,行動支付,快遞,19.63,,,未指定,北部,2.0,2024-11-11,基隆,2172.34
ORD1280,,2023-05-09,PROD028,家居,產品29,501.39,16.0,0.17,信用卡,標準,44.71,已取消,25.0,男,南部,3.0,2023-05-10,高雄,6658.46
ORD1281,CUST9787,2023-08-30,PROD050,美妝,產品28,620.06,18.0,0.11,貨到付款,次日達,,已完成,65.0,,東部,2.0,2023-09-05,台東,9933.36
ORD1282,CUST8686,2024-02-05,PROD020,美妝,產品1,703.95,20.0,0.25,貨到付款,次日達,12.08,已退貨,65.0,女,南部,5.0,2024-02-13,高雄,10559.25
ORD1283,CUST5459,2023-07-31,PROD030,家居,,561.85,12.0,0.23,PayPal,快遞,34.59,已取消,29.0,未指定,東部,5.0,2023-08-09,花蓮,5191.49
ORD1284,CUST9831,2024-05-31,PROD099,美妝,,14.72,13.0,0.16,信用卡,快遞,3.26,,,男,,4.0,2024-06-03,彰化,160.74
ORD1285,,2025-01-14,PROD090,服飾,產品29,329.83,13.0,0.05,信用卡,次日達,48.16,已完成,79.0,男,東部,4.0,2025-01-16,花蓮,4073.4
ORD1286,CUST7812,2023-07-28,PROD085,,產品31,520.12,,0.08,PayPal,標準,17.45,已退貨,46.0,未指定,北部,5.0,2023-08-01,台北,4785.1
ORD1287,,2023-09-28,PROD009,美妝,產品46,92.43,7.0,0.22,PayPal,快遞,41.59,已完成,,女,,4.0,,台中,504.67
ORD1288,CUST7015,2023-08-04,PROD021,電子產品,產品16,353.87,14.0,0.24,PayPal,快遞,15.92,已取消,43.0,女,東部,,2023-08-13,台東,3765.18
ORD1289,,2023-05-12,PROD070,服飾,產品37,38.04,16.0,,貨到付款,標準,31.64,已取消,54.0,女,,3.0,2023-05-17,高雄,559.95
ORD1290,CUST3356,2024-01-19,,服飾,產品5,83.19,15.0,0.11,信用卡,快遞,49.18,已退貨,49.0,男,中部,1.0,2024-01-26,彰化,1110.59
ORD1291,CUST4626,2023-02-23,PROD090,電子產品,產品35,399.94,12.0,0.02,行動支付,次日達,43.84,已取消,69.0,未指定,東部,5.0,2023-02-25,台東,4703.29
ORD1292,CUST2862,2024-05-06,,電子產品,產品5,137.05,9.0,0.21,貨到付款,標準,,已完成,55.0,男,中部,5.0,2024-05-11,彰化,974.43
ORD1293,CUST7922,2024-10-06,PROD029,電子產品,產品27,569.7,8.0,0.0,PayPal,標準,27.37,處理中,74.0,女,東部,5.0,2024-10-16,台東,4557.6
ORD1294,CUST2722,2024-09-11,PROD086,,產品46,691.02,18.0,0.01,行動支付,標準,17.43,處理中,23.0,女,北部,4.0,2024-09-21,新竹,12313.98
ORD1295,,2023-01-15,PROD078,家居,產品5,801.58,18.0,0.0,PayPal,快遞,21.72,已退貨,25.0,男,中部,4.0,2023-01-18,台中,14428.44
ORD1296,CUST3452,2024-09-15,,美妝,產品31,204.15,13.0,0.19,PayPal,標準,,已退貨,34.0,男,北部,4.0,2024-09-25,台北,
ORD1297,,2024-06-18,PROD068,家居,產品17,171.65,18.0,0.13,貨到付款,快遞,16.8,已取消,29.0,,東部,4.0,2024-06-26,台東,2688.04
ORD1298,CUST6028,2024-05-03,PROD083,電子產品,產品3,109.05,15.0,0.09,PayPal,標準,27.13,已退貨,,未指定,中部,3.0,2024-05-09,彰化,1488.53
ORD1299,CUST9738,2024-01-07,,服飾,產品22,638.25,4.0,,行動支付,次日達,9.6,處理中,39.0,女,中部,5.0,2024-01-09,台中,1863.69
ORD1300,CUST9429,2023-07-05,PROD064,家居,產品42,707.94,,0.06,行動支付,快遞,26.87,已退貨,79.0,男,南部,3.0,2023-07-11,高雄,11312.88
ORD1301,CUST7163,2025-01-08,PROD071,家居,產品23,36.43,5.0,0.12,PayPal,次日達,13.95,已退貨,31.0,,北部,4.0,2025-01-15,基隆,160.29
ORD1302,CUST8732,2024-09-27,PROD053,電子產品,,936.53,16.0,0.28,行動支付,次日達,14.45,處理中,51.0,,北部,3.0,,基隆,10788.83
ORD1303,CUST2255,2024-04-05,PROD045,電子產品,產品49,56.71,9.0,0.13,信用卡,次日達,36.94,已取消,36.0,男,南部,,2024-04-14,台南,444.04
ORD1304,CUST7831,2024-06-23,PROD076,服飾,產品28,543.59,10.0,0.17,信用卡,快遞,1.48,處理中,23.0,女,南部,5.0,2024-06-26,台南,4511.8
ORD1305,CUST8720,2024-02-22,PROD021,電子產品,產品23,710.52,,0.02,信用卡,快遞,19.05,已退貨,35.0,女,東部,4.0,2024-02-23,台東,12533.57
ORD1306,CUST4103,2023-02-17,PROD042,電子產品,產品15,871.61,17.0,0.24,行動支付,次日達,20.38,已完成,53.0,,中部,5.0,2023-02-22,台中,11261.2
ORD1307,CUST3975,2024-04-12,PROD004,美妝,產品36,715.52,18.0,0.13,PayPal,標準,24.26,已完成,71.0,女,東部,3.0,2024-04-22,台東,11205.04
ORD1308,CUST7069,2023-08-27,PROD018,電子產品,,802.72,,0.24,行動支付,次日達,33.45,已完成,54.0,男,北部,2.0,,台北,4270.47
ORD1309,CUST6229,2024-06-10,PROD038,電子產品,產品20,342.75,4.0,,貨到付款,次日達,18.48,已完成,55.0,女,中部,5.0,2024-06-14,台中,1261.32
ORD1310,CUST6620,2024-11-02,PROD015,服飾,產品47,815.75,5.0,0.13,PayPal,標準,10.66,處理中,32.0,未指定,北部,3.0,2024-11-05,基隆,3548.51
ORD1311,CUST3055,2024-08-12,PROD034,家居,產品33,84.71,16.0,0.24,信用卡,快遞,44.24,已取消,55.0,女,東部,3.0,2024-08-20,台東,1030.07
ORD1312,CUST6945,2025-03-22,PROD066,服飾,產品23,,3.0,0.29,貨到付款,快遞,49.05,已取消,57.0,,中部,3.0,2025-03-28,台中,1907.07
ORD1313,CUST2703,2023-08-11,PROD083,美妝,產品8,549.85,18.0,0.02,貨到付款,次日達,1.0,已完成,26.0,女,,5.0,2023-08-15,台中,9699.35
ORD1314,CUST4117,2023-08-29,PROD065,美妝,產品32,818.21,14.0,0.24,貨到付款,次日達,,已退貨,70.0,未指定,中部,2.0,2023-09-08,台中,8705.75
ORD1315,,2024-03-21,PROD060,電子產品,產品48,455.06,,,行動支付,次日達,17.09,,71.0,女,南部,,2024-03-27,台南,6211.57
ORD1316,CUST2897,2023-12-26,,服飾,,645.36,,0.17,信用卡,次日達,13.85,已完成,23.0,,中部,4.0,2024-01-01,,9106.03
ORD1317,,2024-01-28,PROD009,家居,產品41,528.77,1.0,0.09,貨到付款,次日達,16.79,已退貨,71.0,,中部,5.0,2024-02-02,彰化,481.18
ORD1318,CUST4558,2024-07-12,PROD089,電子產品,產品17,732.93,17.0,0.18,PayPal,次日達,31.94,已退貨,19.0,男,中部,5.0,2024-07-14,台中,
ORD1319,CUST2096,2023-08-03,,電子產品,產品3,86.22,11.0,0.11,貨到付款,快遞,9.54,已退貨,33.0,女,南部,1.0,2023-08-10,台南,844.09
ORD1320,CUST8972,,PROD086,電子產品,產品16,65.05,17.0,,信用卡,次日達,45.64,已取消,69.0,男,北部,,2024-08-29,新竹,995.26
ORD1321,,2023-04-07,PROD056,美妝,產品22,,14.0,0.01,信用卡,次日達,23.31,已完成,,未指定,北部,3.0,2023-04-08,新竹,3477.06
ORD1322,CUST5682,2024-03-31,PROD068,美妝,產品44,163.75,20.0,0.04,行動支付,次日達,16.28,已完成,47.0,未指定,北部,,2024-04-05,新竹,3144.0
ORD1323,CUST4797,2023-05-31,PROD068,,產品30,872.42,19.0,0.28,信用卡,快遞,38.28,已完成,77.0,未指定,北部,,2023-06-05,台北,11934.71
ORD1324,CUST3365,2025-02-13,PROD041,家居,產品46,223.12,7.0,0.3,信用卡,標準,0.82,處理中,,男,,,,台東,1093.29
ORD1325,CUST7816,2025-03-07,PROD089,美妝,產品9,975.99,13.0,0.23,行動支付,次日達,21.59,已退貨,50.0,女,南部,2.0,2025-03-17,高雄,9769.66
ORD1326,CUST6770,2025-01-28,PROD079,電子產品,產品41,340.21,18.0,0.09,PayPal,標準,17.77,已取消,18.0,男,北部,4.0,2025-01-30,台北,5572.64
ORD1327,CUST2291,,PROD003,美妝,,186.21,14.0,0.12,行動支付,,16.91,已完成,56.0,未指定,北部,2.0,2024-02-25,基隆,2294.11
ORD1328,CUST3258,2024-11-29,PROD087,,產品8,790.75,1.0,0.22,行動支付,快遞,16.85,已退貨,,未指定,南部,5.0,2024-12-08,高雄,616.78
ORD1329,CUST2812,2024-01-27,PROD012,電子產品,產品49,660.41,7.0,0.29,貨到付款,標準,1.56,已取消,34.0,男,中部,3.0,2024-01-29,台中,3282.24
ORD1330,CUST9952,2023-09-10,PROD083,家居,產品33,500.7,8.0,,貨到付款,快遞,7.61,已退貨,65.0,未指定,中部,1.0,2023-09-12,台中,3444.82
ORD1331,CUST9779,2024-06-26,PROD055,美妝,產品38,557.59,18.0,0.25,,快遞,7.09,已退貨,65.0,未指定,中部,2.0,2024-06-30,彰化,7527.46
ORD1332,CUST3698,2023-03-17,PROD085,,產品27,720.61,9.0,0.29,PayPal,,49.43,,55.0,未指定,東部,3.0,,台東,4604.7
ORD1333,CUST3361,,,電子產品,,232.31,1.0,0.26,,標準,1.11,已取消,35.0,未指定,東部,2.0,2023-03-11,花蓮,171.91
ORD1334,CUST9286,2024-02-07,PROD016,電子產品,產品38,996.35,17.0,,PayPal,,8.35,已取消,39.0,女,東部,2.0,,台東,15752.29
ORD1335,,2023-03-16,,家居,產品34,974.92,,0.0,信用卡,次日達,48.71,已完成,39.0,男,東部,,2023-03-21,台東,18523.48
ORD1336,CUST5150,2024-08-12,PROD064,服飾,產品5,,6.0,0.15,PayPal,標準,,已取消,77.0,女,南部,5.0,2024-08-14,高雄,3325.56
ORD1337,CUST3057,2024-03-28,PROD055,電子產品,產品10,203.54,3.0,0.16,PayPal,快遞,22.53,已退貨,76.0,女,中部,4.0,2024-04-04,彰化,
ORD1338,CUST5682,2023-08-06,PROD093,電子產品,產品33,681.83,5.0,0.06,PayPal,次日達,3.94,已取消,52.0,女,北部,2.0,2023-08-14,新竹,3204.6
ORD1339,,2024-04-17,PROD025,,產品10,76.84,2.0,0.09,行動支付,標準,33.48,已取消,48.0,未指定,東部,5.0,2024-04-25,花蓮,139.85
ORD1340,CUST1668,,PROD005,服飾,產品2,35.5,,0.23,貨到付款,標準,6.89,已完成,57.0,未指定,東部,1.0,2024-12-03,花蓮,546.7
ORD1341,CUST3668,2024-05-02,PROD099,服飾,產品29,261.39,4.0,0.14,貨到付款,快遞,33.56,處理中,44.0,女,南部,4.0,2024-05-03,高雄,
ORD1342,CUST9772,2024-01-27,PROD081,家居,產品47,465.31,10.0,0.1,信用卡,快遞,48.96,已退貨,53.0,女,東部,5.0,2024-02-02,花蓮,4187.79
ORD1343,CUST4859,2024-04-08,PROD086,電子產品,產品48,868.93,,0.19,PayPal,次日達,26.6,處理中,78.0,男,,1.0,2024-04-12,台中,7038.33
ORD1344,CUST4726,2023-04-22,PROD052,,產品26,728.53,11.0,0.2,行動支付,,10.7,處理中,72.0,未指定,東部,4.0,2023-04-27,台東,6411.06
ORD1345,CUST5061,2024-12-14,PROD054,家居,產品39,743.99,16.0,0.23,信用卡,次日達,31.26,已取消,,,東部,5.0,2024-12-22,花蓮,9165.96
ORD1346,,,,,產品23,,17.0,0.05,,標準,25.65,已完成,,男,北部,,2023-01-31,基隆,
ORD1347,CUST6868,2023-11-05,PROD010,服飾,產品39,349.21,16.0,0.22,信用卡,次日達,26.66,已完成,,女,中部,5.0,2023-11-11,台中,4358.14
ORD1348,CUST4224,2023-09-07,PROD049,服飾,產品47,374.18,7.0,0.18,信用卡,次日達,23.91,已完成,22.0,男,北部,1.0,2023-09-16,,2147.79
ORD1349,CUST3574,2024-01-08,PROD096,家居,產品49,987.71,16.0,0.02,行動支付,標準,33.69,已退貨,42.0,未指定,東部,2.0,2024-01-12,台東,15487.29
ORD1350,CUST2190,2024-05-30,PROD070,,產品37,44.91,3.0,0.23,,次日達,28.6,處理中,48.0,未指定,東部,2.0,,花蓮,103.74
ORD1351,CUST2806,,PROD023,家居,產品1,867.7,16.0,0.11,行動支付,次日達,49.35,已完成,31.0,女,南部,4.0,2023-04-25,高雄,12356.05
ORD1352,CUST1131,,,服飾,產品10,580.78,8.0,0.1,信用卡,快遞,41.29,已取消,47.0,未指定,中部,1.0,2025-03-19,彰化,4181.62
ORD1353,CUST7134,2023-08-12,PROD083,家居,產品44,441.42,12.0,0.13,行動支付,,13.23,已退貨,64.0,未指定,中部,2.0,2023-08-19,台中,4608.42
ORD1354,CUST1915,,PROD010,,產品40,726.63,3.0,0.1,,次日達,36.29,已完成,74.0,女,北部,4.0,2023-03-13,台北,1961.9
ORD1355,,2024-01-14,PROD096,美妝,產品38,489.24,17.0,,行動支付,標準,10.72,處理中,29.0,男,北部,3.0,2024-01-18,新竹,7485.37
ORD1356,CUST6828,2023-03-26,PROD024,美妝,產品31,874.06,18.0,,貨到付款,標準,39.12,已完成,44.0,未指定,東部,2.0,2023-04-04,花蓮,11957.14
ORD1357,CUST2028,2023-03-09,PROD037,服飾,產品17,901.2,,,,次日達,7.38,,,男,北部,2.0,2023-03-11,基隆,
ORD1358,CUST2304,,PROD032,家居,產品3,424.61,4.0,0.29,行動支付,標準,23.68,已取消,41.0,女,東部,5.0,2024-06-12,台東,1205.89
ORD1359,CUST2635,2024-08-11,PROD070,服飾,,280.44,16.0,0.17,信用卡,標準,39.53,已取消,80.0,男,南部,3.0,2024-08-21,高雄,3724.24
ORD1360,CUST2979,2023-02-18,PROD048,家居,產品35,594.39,17.0,,貨到付款,標準,14.01,處理中,72.0,男,中部,1.0,2023-02-24,台中,
ORD1361,CUST3678,2024-11-21,PROD067,美妝,產品22,912.8,9.0,0.04,PayPal,快遞,,處理中,47.0,未指定,中部,4.0,2024-12-01,台中,
